,Model,Dataset,Mean_Accuracy,STD_Accuracy,Mean_AUC,STD_AUC
1,Logistic,Regular,0.7009104938271605,0.03133319971588121,0.7694794207317073,0.03237408075372118
2,Logistic,PCA,0.7963888888888888,0.04225449546298329,0.8670899390243904,0.030512312900976113
3,Logistic,PCA80,0.714645061728395,0.034202450536397394,0.7860518292682928,0.045212786191420516
4,Logistic,NMF,0.7096913580246914,0.06121759335118475,0.7948224085365855,0.05850281634109858
