,Model,Dataset,Mean_Accuracy,STD_Accuracy,Mean_AUC,STD_AUC
1,Logistic1l2,Regular,0.7591666666666667,0.058478826005591344,0.849967987804878,0.03666868019301636
2,Logistic1l2,PCA,0.7591666666666667,0.058478826005591344,0.849967987804878,0.03666868019301636
3,Logistic1l2,PCA80,0.755570987654321,0.04292090598387993,0.8286158536585366,0.028262056002499168
4,Logistic3l2,NMF,0.7443518518518519,0.06471152852071471,0.8304634146341463,0.05733493988851501
