,Model,Dataset,Mean_Accuracy,STD_Accuracy,Mean_AUC,STD_AUC
1,Logistic8l2,Regular,0.6699382716049382,0.03426035756219701,0.7178810975609756,0.0343139275496786
2,Logistic8l2,PCA,0.6699382716049382,0.03426035756219701,0.7178185975609757,0.03440948695243383
3,Logistic1l2,PCA80,0.6712191358024692,0.035519331282512875,0.734359756097561,0.025662558986679306
4,Logistic1l2,NMF,0.6872376543209876,0.042897962060993465,0.7424085365853659,0.027133235974040444
