,Model,Dataset,Mean_Accuracy,STD_Accuracy,Mean_AUC,STD_AUC
1,Logistic3l2,Regular,0.6599845679012345,0.05342739021679078,0.6947347560975611,0.0663307284849521
2,Logistic1l2,PCA,0.6687500000000001,0.05169869401676575,0.7057789634146341,0.0714001548270627
3,Logistic1l2,PCA80,0.6934567901234568,0.03449853876550038,0.7367393292682927,0.051822492136849196
4,Logistic8l2,NMF,0.7009413580246914,0.043352632898426446,0.7550213414634146,0.05485405945856587
