,Model,Dataset,Mean_Accuracy,STD_Accuracy,Mean_AUC,STD_AUC
1,Logistic3l2,Regular,0.6750308641975308,0.04440942979431623,0.7160533536585365,0.04870319498130307
2,Logistic1l2,PCA,0.6762654320987654,0.053286918603480206,0.7280213414634147,0.053153954998988555
3,Logistic3l2,PCA80,0.7009567901234568,0.054954602927038465,0.7481814024390243,0.043616753434822284
4,Logistic1l2,NMF,0.713395061728395,0.02394650037800103,0.7545990853658536,0.03608083518987552
