,Model,Dataset,Mean_Accuracy,STD_Accuracy,Mean_AUC,STD_AUC
1,Logistic,Regular,0.6664197530864198,0.06631229403275997,0.7246768292682927,0.061919633926453096
2,Logistic,PCA,0.6664197530864198,0.06631229403275997,0.7246768292682927,0.061919633926453096
3,Logistic,PCA80,0.6824537037037037,0.05965870749307216,0.7339664634146341,0.06355364863802263
4,Logistic,NMF,0.6700617283950617,0.06069391669811647,0.7313551829268292,0.062237861723426616
