,Model,Dataset,Mean_Accuracy,STD_Accuracy,Mean_AUC,STD_AUC
1,Logistic3l2,Regular,0.674891975308642,0.02865197200094181,0.7147926829268293,0.042660811016951294
2,Logistic1l2,PCA,0.6625308641975309,0.036117164734754126,0.7232378048780489,0.039085144804557374
3,Logistic1l2,PCA80,0.6909722222222222,0.039154020397535884,0.7468216463414634,0.04856420767751273
4,Logistic1l2,NMF,0.7058487654320988,0.03340815576456887,0.7607073170731707,0.044717519053070795
