,Model,Dataset,Mean_Accuracy,STD_Accuracy,Mean_AUC,STD_AUC
1,Logistic1l2,Regular,0.805108024691358,0.03727409027184511,0.8846615853658537,0.03885178924755547
2,Logistic1l2,PCA,0.805108024691358,0.03727409027184511,0.8846615853658537,0.03885178924755547
3,Logistic1l2,PCA80,0.7369135802469136,0.033032896753796205,0.8309573170731707,0.05165558317477518
4,Logistic60l2,NMF,0.7282098765432098,0.07017516107010195,0.8193902439024392,0.05431280803043698
