,Model,Dataset,Mean_Accuracy,STD_Accuracy,Mean_AUC,STD_AUC
1,Logistic8l2,Regular,0.7047376543209876,0.04343866074998018,0.7497484756097561,0.03930913838338268
2,Logistic167l2,PCA,0.7494753086419752,0.04977014304937867,0.8183666158536586,0.034423857991506
3,Logistic1none,PCA80,0.7270833333333333,0.018701418034565768,0.7754817073170732,0.020465089986725752
4,Logistic1l2,NMF,0.7630401234567901,0.039766290772481575,0.8087698170731705,0.03743369922827159
