,Model,Dataset,Mean_Accuracy,STD_Accuracy,Mean_AUC,STD_AUC
1,Logistic,Regular,0.6300308641975308,0.05353684878396197,0.6647118902439024,0.06066584089859278
2,Logistic,PCA,0.6275771604938272,0.06507070482095181,0.6866913109756098,0.06291613144987165
3,Logistic,PCA80,0.6871913580246914,0.05483626436352257,0.7431371951219512,0.058647802200336545
4,Logistic,NMF,0.6971141975308642,0.05092962248087856,0.7542454268292682,0.05523103458616547
