,Model,Dataset,Mean_Accuracy,STD_Accuracy,Mean_AUC,STD_AUC
1,Logistic,Regular,0.6911728395061727,0.03849625424922339,0.7612057926829268,0.04069376213425898
2,Logistic,PCA,0.7023765432098765,0.0437756826875024,0.7612271341463414,0.04049307805824745
3,Logistic,PCA80,0.6961728395061727,0.056427266025973484,0.7532865853658536,0.04894608335022514
4,Logistic,NMF,0.7197530864197531,0.050241614441352535,0.767829268292683,0.04235822718138043
